"indicator","reportyear","FIPS","County_Name","County_FIPS","supermkts_d","supermkts_n","supermkts_pct","supermkts_se_pct","supermkts_rse","supermkts_pctile","source","version","notes"
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6037650101,"Los Angeles",6037,5831,3492.735465,59.89942488,0.641822749,1.600532528,57.88528166,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6037650102,"Los Angeles",6037,2248,1442.711298,64.17754884,1.011279164,2.823031733,60.96496856,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6037650200,"Los Angeles",6037,5783,331.012562,5.723890057,0.30547092,5.336771265,17.86218401,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6037650300,"Los Angeles",6037,6704,5918.169155,88.27817952,0.392877551,3.351676917,77.53111767,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6037650401,"Los Angeles",6037,4472,2592.481253,57.97140548,0.738122512,1.756238866,56.5635827,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6037650501,"Los Angeles",6037,3063,3054.718968,99.72964309,0.09382258,34.70323001,87.18080328,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6037650502,"Los Angeles",6037,4294,1804.040902,42.01306246,0.753227619,1.7928415,44.83510843,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6037650602,"Los Angeles",6037,7161,6467.300536,90.31281295,0.349531798,3.608186731,78.67316823,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6037650603,"Los Angeles",6037,3958,607.70757,15.35390526,0.573026882,3.732124646,24.94546388,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6037650604,"Los Angeles",6037,5412,3104.073052,57.3553779,0.67226471,1.57643491,56.15295778,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6037650605,"Los Angeles",6037,2763,2105.729897,76.21172266,0.810031566,3.405171188,69.01065058,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6037650701,"Los Angeles",6037,2521,2334.78842,92.6135827,0.520916171,7.052352306,80.20017965,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6037650702,"Los Angeles",6037,4590,2026.393252,44.14800113,0.732940196,1.660188858,46.5161042,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6037650800,"Los Angeles",6037,7074,6187.220287,87.46423929,0.393693351,3.140562113,76.9665084,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6037650901,"Los Angeles",6037,5928,5140.45873,86.71489086,0.440834227,3.318258229,76.35057103,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6037650902,"Los Angeles",6037,7103,1962.94107,27.6353804,0.530609423,1.920036616,34.40266906,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6037651001,"Los Angeles",6037,5522,2.1e-05,3.8e-07,8.3e-05,21821.78934,6.531502631,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6037651002,"Los Angeles",6037,4606,1506.749289,32.71275052,0.691294262,2.113225732,38.08546131,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6037651101,"Los Angeles",6037,5103,2771.699164,54.31509238,0.69732278,1.526374498,54.04850507,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6037651102,"Los Angeles",6037,3639,2600.254297,71.45518816,0.748668306,2.622782417,65.77697934,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6037651201,"Los Angeles",6037,5056,2037.565549,40.29995152,0.68982046,1.711715358,43.5262415,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6037651221,"Los Angeles",6037,3291,3221.21739,97.87959253,0.251126069,11.84329296,84.67855768,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6037651222,"Los Angeles",6037,6211,6209.436619,99.97482884,0.020128721,79.96739689,88.11754138,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6037651302,"Los Angeles",6037,6311,4170.557304,66.08393763,0.595938686,1.757098685,62.27383549,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6037651304,"Los Angeles",6037,5114,4706.816177,92.03786032,0.378545241,4.754315505,79.7767227,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6037651401,"Los Angeles",6037,2614,2588.29439,99.01661783,0.19300227,19.62637481,85.97459258,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6037651402,"Los Angeles",6037,6050,6019.02626,99.48803736,0.091754396,17.92208819,86.73168228,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6037670001,"Los Angeles",6037,3311,752.59256,22.73006826,0.728326386,3.204241965,30.70704478,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6037670002,"Los Angeles",6037,4001,1732.691843,43.30646946,0.783355443,1.808864711,45.87450276,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6037670003,"Los Angeles",6037,5788,4420.740732,76.3776906,0.558316132,2.363512064,69.12613884,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6037670100,"Los Angeles",6037,6659,4738.379213,71.15751934,0.555165152,1.924817627,65.52033877,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6037670201,"Los Angeles",6037,3852,850.086299,22.06869935,0.668191878,3.027780962,30.28358784,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6037670202,"Los Angeles",6037,2594,39.188002,1.510717116,0.239497551,15.85323608,13.75593481,"USDA_FARA2017","Wed06Dec17",""
